"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3916907/blake-johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","Blake Johnson","P","6-0","193","FR","Long Beach, CA"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3128692/cole-hedlund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","Cole Hedlund","PK","5-10","171","SO","Argyle, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3128688/santos-ramirez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","Santos Ramirez","DB","6-2","205","SO","Shreveport, LA"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3701527/ricky-town","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","Ricky Town","QB","6-3","214","FR","Thousand Oaks, CA"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035583/jordan-jones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","Jordan Jones","WR","6-1","184","FR","Smackover, AR"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3128675/randy-ramsey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","Randy Ramsey","DE","6-4","228","SO","Fort Lauderdale, FL"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3886620/will-gragg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","Will Gragg","TE","6-4","254","FR","Dumas, AR"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3916913/ryan-pulley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","Ryan Pulley","DB","5-11","198","SO","Fort Myers, FL"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035598/britto-tutt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","Britto Tutt","DB","6-2","177","SO","Augusta, GA"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3916919/deon-stewart","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","Deon Stewart","WR","5-11","164","FR","Hardy, AR"
