"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3128705/malkom-parrish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","Malkom Parrish","CB","5-10","185","JR","Quitman, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3915196/d'andre-walker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","D'Andre Walker","LB","6-3","223","SO","Fairburn, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3128724/isaiah-mckenzie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","Isaiah McKenzie","WR","5-8","175","JR","Miami, FL"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4053808/caleeb-roberson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","Caleeb Roberson","DB","6-1","180","FR","Waynesboro, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/546322/davin-bellamy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","Davin Bellamy","LB","6-5","240","JR","Chamblee, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4053805/josh-moran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","Josh Moran","WR","6-2","193","FR","Alpharetta, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3915163/deandre-baker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","Deandre Baker","CB","5-11","180","SO","Miami, FL"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4035014/isaac-nauta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","Isaac Nauta","TE","6-4","246","FR","Buford, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4046334/willie-erdman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Willie Erdman","WR","5-10","191","FR","Merritt Island, FL"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3728311/jarvis-wilson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Jarvis Wilson","DB","6-2","199","SO","Tupelo, MS"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/546341/quincy-mauger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","Quincy Mauger","S","6-0","206","SR","Marietta, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/546329/brendan-douglas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","Brendan Douglas","RB","5-11","213","SR","Augusta, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3915183/avery-mcneely","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","Avery McNeely","RB","5-8","180","JR","Athens, GA"
