"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035498/paul-james-iii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","Paul James III","LB","6-4","271","JR","Miami, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/559704/stanton-truitt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","Stanton Truitt","WR","5-9","185","SO","Atlanta, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3121593/markell-boston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","Markell Boston","DB","6-0","200","SO","Newnan, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035499/kyle-davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","Kyle Davis","WR","6-2","219","FR","Loganville, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3873935/jamel-dean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","Jamel Dean","DB","6-2","209","FR","Cocoa, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035500/eli-stove","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","Eli Stove","WR","6-0","177","FR","Niceville, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/530910/t.j.-davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","T.J. Davis","DB","6-0","190","SR","Tallahassee, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3121585/sean-white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","Sean White","QB","6-0","200","SO","Boca Raton, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3121589/stephen-roberts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","Stephen Roberts","DB","5-11","183","JR","Opelika, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/530920/joshua-holsey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","Joshua Holsey","DB","5-11","195","SR","Fairburn, GA"
