"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912771/tre-moore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","Tre Moore","QB","6-3","190","SO","--"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/549100/spencer-mcmanes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","Spencer McManes","QB","6-3","210","SR","Roswell, GA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118961/jamal-locke","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","Jamal Locke","WR","5-11","190","JR","Ridgewood, NJ"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118941/stephen-barmore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","Stephen Barmore","QB","6-2","204","JR","Southington, CT"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032070/jack-westafer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","Jack Westafer","DB","6-2","205","FR","Saint Paul, MN"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118944/will-bryan-iv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","Will Bryan IV","DB","6-1","173","JR","Pomona, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032058/reed-klubnik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","Reed Klubnik","WR","6-3","180","FR","Austin, TX"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032047/ryan-burke","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","Ryan Burke","LB","6-1","220","FR","Huntington Beach, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118959/andrew-johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","Andrew Johnson","QB","6-1","199","JR","Peachtree City, GA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/549109/jackson-stallings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","Jackson Stallings","TE","6-1","231","SR","Moore, OK"
