"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/condomina_jorquel_hykz","","","","","Jorquel Condomina","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Sophomore","6-0","","","","","","","CB","165","","","","","","","","","","","","","","","","","","Naples, FL / Golden Gate","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/coughlin_connor_hibz","","","","","Connor Coughlin","","","","","","","","","","","","","","","","","","","","","","","","","","","3","Junior","6-0","","","","","","","FS","195","","","","","","","","","","","","","","","","","","Medford, NY / Patchogue-Medford","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/cutlip_jared_ippj","","","","","Jared Cutlip","","","","","","","","","","","","","","","","","","","","","","","","","","","47","Freshman","6-0","","","","","","","S","200","","","","","","","","","","","","","","","","","","Sterling Heights, MI / Sterling Heights Stevenson","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/davenport_brandon_0h9m","","","","","Brandon Davenport","","","","","","","","","","","","","","","","","","","","","","","","","","","42","Senior","6-1","","","","","","","ILB","230","","","","","","","","","","","","","","","","","","Murfreesboro, TN / Blackman","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/dillon_carter_mnxh","","","","","Carter Dillon","","","","","","","","","","","","","","","","","","","","","","","","","","","51","Freshman","6-1","","","","","","","ILB","225","","","","","","","","","","","","","","","","","","Meredith, NH / New Hampton","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/dixon_gideon_e0rz","","","","","Gideon Dixon","","","","","","","","","","","","","","","","","","","","","","","","","","","23","Junior","6-2","","","","","","","FS","180","","","","","","","","","","","","","","","","","","Syracuse, NY / Christian Brothers Academy","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/doles_troy_ljno","","","","","Troy Doles","","","","","","","","","","","","","","","","","","","","","","","","","","","82","Senior","5-11","","","","","","","WR","190","","","","","","","","","","","","","","","","","","Saratoga, CA / Saratoga","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/dovi_sebastian_2k6o","","","","","Sebastian Dovi","","","","","","","","","","","","","","","","","","","","","","","","","","","20","Sophomore","6-0","","","","","","","FS","175","","","","","","","","","","","","","","","","","","Newark, DE / Loomis Chafee School (CT)","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/drayton_kenari_4ko6","","","","","Kenari Drayton","","","","","","","","","","","","","","","","","","","","","","","","","","","59","Sophomore","6-2","","","","","","","ILB","210","","","","","","","","","","","","","","","","","","Santa Ana, CA / Segerstrom","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/duncan_nicholas_idm0","","","","","Nicholas Duncan","","","","","","","","","","","","","","","","","","","","","","","","","","","12","Sophomore","6-0","","","","","","","QB","180","","","","","","","","","","","","","","","","","","St. Louis, MO / The Lawrenceville School (NJ)","","","","","",""
