"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118843/tobe-ezeokoli","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Tobe Ezeokoli","S","5-11","185","JR","San Diego, CA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912539/cole-thompson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","Cole Thompson","DB","6-1","195","SO","Folsom, CA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031093/emmanuel-kelly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","Emmanuel Kelly","DB","6-1","175","FR","Greensboro, NC"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912538/henry-taylor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","Henry Taylor","WR","5-11","195","SO","Greenwich, CT"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031094/garrett-rigby","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","Garrett Rigby","S","6-1","190","FR","Stone Mountain, GA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118857/zach-miller","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","Zach Miller","S","6-1","185","JR","Houston, TX"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3134635/van-johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","Van Johnson","RB","5-11","190","SR","Madison, NJ"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031095/max-mangum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","Max Mangum","DB","6-1","180","FR","Austin, TX"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118863/semar-smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","Semar Smith","RB","5-10","205","JR","Coral Springs, FL"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031096/mikah-hughes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","Mikah Hughes","LB","6-2","205","FR","Bullard, TX"
